id,createdAt,closed,dateLastActivity,idList,name,points,desc,idMembers,membersFullName,labels,due,shortUrl,url,pos,idBoard,idShort,shortLink,subscribed,badges,idLabels,stickers,descData,idAttachementCover,attachments
"5e42d708d7e58e4573701f58","Tue Feb 11 2020 11:32:08 GMT-0500 (Eastern Standard Time)","false","2020-04-09T16:56:41.534Z","Sprint 3 Done","Adding - New Type","","As a Developer, Duke needs to add a description to the newly added type to the database, when entering a new mitigation not on the DB, This allows that all future developers to have a clear grasp of what the new type. This type should be entered into the Database 100% of time, unless the same type already exist in the DB.

Acceptance Criteria:
- Section to add a detailed description to define the type.
- Clear description of the new type.
- Does not allow the type to be overwritten.","MB","Michael Burke","Value: Medium,Difficulty: 5","","https://trello.com/c/sc1FvCot","https://trello.com/c/sc1FvCot/57-adding-new-type","2969600","5e31d8cddb572e685106c6b2","57","sc1FvCot","false","","5e31dd80d4da4e1ea78d8f41,5e31d8cdaf988c41f2e83b1e","","[object Object]","",""
"5e7e72b8c026c80f5e2d6ce2","Fri Mar 27 2020 17:40:08 GMT-0400 (Eastern Daylight Time)","false","2020-04-08T18:39:38.682Z","Sprint 3 Done","DB - Adding: Mitigation Author Table","","The risk table has added all connecting to other tables successfully. The author, Stephen, first and last name is added to the correct table and is connected to the table that relates the a mitigation to its Author, Stephen.
A Procedure gets the mitigation and the author and connects them together.

Acceptance Criteria:
- Gets the mitigation that the author has newly written
- Adds the authors information to its correct table
- Connects the Mitigation and Author tables together ","G, MB","glenna29, Michael Burke","Value: High,Difficulty: 1","","https://trello.com/c/3XGCkzxM","https://trello.com/c/3XGCkzxM/116-db-adding-mitigation-author-table","2994176","5e31d8cddb572e685106c6b2","116","3XGCkzxM","false","","5e31d8cdaf988c41f2e83b25,5e31ddd72f2cc5719eda9476","","[object Object]","",""
"5e41dd68758ee4753089f342","Mon Feb 10 2020 17:47:04 GMT-0500 (Eastern Standard Time)","false","2020-04-08T18:17:53.538Z","Sprint 3 Done","Date - date for query","","As a developer, Tommy recently added a mitigation that contains a mistake and would like a way to search for recently added mitigation's to quickly edit his mistakes. 9 out of 10 times he should be able to successfully sort through all of the queries from the most recent date to the oldest date. 
Acceptance Criteria:
-The system should successfully list the dates that the queries were made. 
- Should be able to search DB for recently changed entries.","TM, KS","Theresa Morris, stansfiek0","Value: Medium,Difficulty: 5","","https://trello.com/c/fjxH65Pz","https://trello.com/c/fjxH65Pz/50-date-date-for-query","3080192","5e31d8cddb572e685106c6b2","50","fjxH65Pz","false","","5e31dd80d4da4e1ea78d8f41,5e31d8cdaf988c41f2e83b1e","","[object Object]","",""
"5e41c59e189f1a2b81be4767","Mon Feb 10 2020 16:05:34 GMT-0500 (Eastern Standard Time)","false","2020-04-01T19:16:14.481Z","Sprint 3 Done","Search Bar - User able to click Dropdown entries to go to corresponding webpage","","After typing into the search bar, Timothy sees the selection (either a matching risk or mitigation) in the search bars dropdown menu. He then left clicks on the selection he wants, and it opens up to the selections corresponding page every time on the web interface.

Acceptance Criteria:
- The user will be able to select any of the dropdown options by clicking, taking them to the corresponding page of that selection
- The selection should change color when hovered over, to make it easy to see what will be selected","KS","stansfiek0","Value: High,Difficulty: 2","","https://trello.com/c/mgnTCB62","https://trello.com/c/mgnTCB62/29-search-bar-user-able-to-click-dropdown-entries-to-go-to-corresponding-webpage","3084288","5e31d8cddb572e685106c6b2","29","mgnTCB62","false","","5e31d8cdaf988c41f2e83b25,5e31d8cdaf988c41f2e83b26","","[object Object]","",""
"5e7e72a0c0861a2b21e8f262","Fri Mar 27 2020 17:39:44 GMT-0400 (Eastern Daylight Time)","false","2020-04-02T18:13:20.304Z","Sprint 3 Done","DB - Search: Most Recent","","Reasoner just started working at a cyber security job and wants to see what new mitigations where just added. A procedure needs to get the 25 most recent mitigations with there titles and descriptions. Order from most to least recent.

Acceptance Criteria:
- Gets the 25 most recent mitigations
- Orders the mitigations from most to least resent","TM","Theresa Morris","Value: High,Difficulty: 1","","https://trello.com/c/6LZ8BMvf","https://trello.com/c/6LZ8BMvf/115-db-search-most-recent","3092480","5e31d8cddb572e685106c6b2","115","6LZ8BMvf","false","","5e31d8cdaf988c41f2e83b25,5e31ddd72f2cc5719eda9476","","[object Object]","",""
"5e6ae182f60925119618bfe8","Thu Mar 12 2020 21:27:30 GMT-0400 (Eastern Daylight Time)","false","2020-04-08T18:50:14.533Z","Sprint 3 Done","DB - Procedure Adding Mitigation with new data","","When adding to the database The Nameless King puts in the title, description, security controls, system, and author. Then several procedures will add the security controls, system, and author. Then two more procedures will take the keys and add them into the risk table. 

Acceptance Criteria
- Procedures that add the system, sec controls, and author.
- Procedure then takes ids of system, security controls and author, and adds them to the risk table as foreign keys","G, MB","glenna29, Michael Burke","Value: Medium,Difficulty: 8","","https://trello.com/c/FNhgShv1","https://trello.com/c/FNhgShv1/98-db-procedure-adding-mitigation-with-new-data","3436544","5e31d8cddb572e685106c6b2","98","FNhgShv1","false","","5e31dd80d4da4e1ea78d8f41,5e31d8cdaf988c41f2e83b20","","[object Object]","",""
"5e8e196da97c1743195c3732","Wed Apr 08 2020 14:35:25 GMT-0400 (Eastern Daylight Time)","false","2020-04-08T19:03:00.600Z","Sprint 3 Done","DB - Procedure Adding Mitigation with existing data","","When adding to the database The Nameless King puts in the title, description, security controls, system, and author. Then several procedures will select the security controls, system, and author. Then two more procedures will take the keys and add them into the risk table. 

Acceptance Criteria
- Procedures that selects the system, sec controls, and author.
- Procedure then takes ids of system, security controls and author, and adds them to the risk table as foreign keys","G","glenna29","Difficulty: 8,Value: High","","https://trello.com/c/6GnT25RD","https://trello.com/c/6GnT25RD/122-db-procedure-adding-mitigation-with-existing-data","3469312","5e31d8cddb572e685106c6b2","122","6GnT25RD","false","","5e31d8cdaf988c41f2e83b20,5e31d8cdaf988c41f2e83b25","","[object Object]","",""
"5e8e18b432507e7c0c1d1aee","Wed Apr 08 2020 14:32:20 GMT-0400 (Eastern Daylight Time)","false","2020-04-08T19:02:44.517Z","Sprint 3 Done","DB - Procedure Display Children","","When viewing a mitigation user want to see the child mitigation's of the parent mitigation. So as a dev Johnny adds a procedure to display the parent mitigation first and then display all the child mitigations. The procedure will take in the parent mitigtions Id number as a parameter. The procedure will then display the parent mitigation, and all child mitigations of the parent. Also the procedure will show all associated info including system, security controls, and author of every mitigation.

Acceptance Criteria:
- Allows user to enter mitigation ID 
- Returns the parent and child mitigations, in ordered list.
- Shows associated data.
 ","G, MB","glenna29, Michael Burke","Difficulty: 8,Value: High","","https://trello.com/c/PF0x1yTa","https://trello.com/c/PF0x1yTa/120-db-procedure-display-children","3567616","5e31d8cddb572e685106c6b2","120","PF0x1yTa","false","","5e31d8cdaf988c41f2e83b20,5e31d8cdaf988c41f2e83b25","","[object Object]","",""
"5e8e18e38b6ba57b461c0c9c","Wed Apr 08 2020 14:33:07 GMT-0400 (Eastern Daylight Time)","false","2020-04-08T19:08:48.703Z","Sprint 3 Done","DB - Foreign Key Delete Cascading","","When managing the mitigation repository a admin may delete an out of date mitigation from the database. When this happens the associated linking tables should also be updated as to not leave bad data. So a developer, Dom sets the foreign keys to on delete cascading. This however should never delete items from the system, author, and security control tables.

Acceptance Criteria:
- Both foreign keys need are set to cascade on delete.
- Tables system,security controls, author should not be affected.
","G, MB","glenna29, Michael Burke","Difficulty: 1,Value: Medium","","https://trello.com/c/pnBUdB93","https://trello.com/c/pnBUdB93/121-db-foreign-key-delete-cascading","3633152","5e31d8cddb572e685106c6b2","121","pnBUdB93","false","","5e31ddd72f2cc5719eda9476,5e31dd80d4da4e1ea78d8f41","","[object Object]","",""
"5e9f59ebd1d8952b5d90234f","Tue Apr 21 2020 16:39:07 GMT-0400 (Eastern Daylight Time)","false","2020-04-22T13:58:15.683Z","Sprint 4 Done","DB - Upgrade mySQL","","In order to add roles to the database, the database needed to be running on mysql 8.0. Previous versions of mysql do not have roles and as such roles and the procedure to add new users would not work.

Acceptance Criteria:
-Update to mysql 8.0","TM, MB, G, KS","Theresa Morris, Michael Burke, glenna29, stansfiek0","Difficulty: 8,Value: High","","https://trello.com/c/yOJJqqJ2","https://trello.com/c/yOJJqqJ2/131-db-upgrade-mysql","24575.875","5e31d8cddb572e685106c6b2","131","yOJJqqJ2","false","","5e31d8cdaf988c41f2e83b20,5e31d8cdaf988c41f2e83b25","","[object Object]","",""
"5e431d044b866231934d0309","Tue Feb 11 2020 16:30:44 GMT-0500 (Eastern Standard Time)","false","2020-04-23T16:19:29.408Z","Sprint 4 Done","Framework - Identifying Directive Type","","As a security professional, Kristen needs a way to figure out what a directive control type consists of and to classify at least 10 different types of directive mitigations.

Acceptance Criteria:
-Provide a better understanding of directive security types.
-Generate an outline for users to follow when adding a security type. ","MB","Michael Burke","Value: High,Difficulty: 8","","https://trello.com/c/Jy58FLLK","https://trello.com/c/Jy58FLLK/65-framework-identifying-directive-type","27647.859375","5e31d8cddb572e685106c6b2","65","Jy58FLLK","false","","5e31d8cdaf988c41f2e83b25,5e31d8cdaf988c41f2e83b20","","[object Object]","",""
"5e43448aa92f444970bf25a2","Tue Feb 11 2020 19:19:22 GMT-0500 (Eastern Standard Time)","false","2020-04-23T16:21:18.707Z","Sprint 4 Done","Time - Time for query","","As a Developer, Peter wants to see the time a mitigation was entered/revised in the Mitigation Repository. There should be a way to search for a query by the time that it was made. The system should successfully list the time that the query was made 9 out of 10 of the times. 

Acceptance Criteria:
-The system should successfully list the time that the query was made. ","MB","Michael Burke","Value: Low,Difficulty: 5","","https://trello.com/c/TwMC8mwL","https://trello.com/c/TwMC8mwL/70-time-time-for-query","29183.8515625","5e31d8cddb572e685106c6b2","70","TwMC8mwL","false","","5e31dda454c6f545022349e5,5e31d8cdaf988c41f2e83b1e","","[object Object]","",""
"5e431d7cca3e2a0265b12a98","Tue Feb 11 2020 16:32:44 GMT-0500 (Eastern Standard Time)","false","2020-04-23T16:19:20.353Z","Sprint 4 Done","Framework - Identifying Recovery Type","","As a security professional, Andrew needs a way to figure out what a recovery control type consists of and to classify at least 10 different types of recovery mitigations.

Acceptance Criteria:
-Provide a better understanding of recovery security types. 
-Generate an outline for users to follow when adding a recovery type. ","MB","Michael Burke","Value: High,Difficulty: 8","","https://trello.com/c/B1OPiVn5","https://trello.com/c/B1OPiVn5/68-framework-identifying-recovery-type","30719.84375","5e31d8cddb572e685106c6b2","68","B1OPiVn5","false","","5e31d8cdaf988c41f2e83b25,5e31d8cdaf988c41f2e83b20","","[object Object]","",""
"5e6adf225425c215ab2f21f5","Thu Mar 12 2020 21:17:22 GMT-0400 (Eastern Daylight Time)","false","2020-04-23T16:18:52.584Z","Sprint 4 Done","DB - Searching: Fuzzy Data","","Miranda wants to search for a mitigation but she isn't quite sure what the exact title is. Once she enters the title and sends it to be searched, key words are checked with list of words that are similar in spelling and meaning. If one or many key word matches one of the words in the list then it finds similar mitigations that have most or some of the key words in the title

Acceptance Criteria
 - Finds key words in the title
 - Finds mitigations that has one or many key words in its title
 - Displays mitigations from most to least accurate ","G, MB","glenna29, Michael Burke","Value: Medium,Difficulty: 5","","https://trello.com/c/8ebOobjx","https://trello.com/c/8ebOobjx/97-db-searching-fuzzy-data","36863.8125","5e31d8cddb572e685106c6b2","97","8ebOobjx","false","","5e31dd80d4da4e1ea78d8f41,5e31d8cdaf988c41f2e83b1e","","[object Object]","",""
"5e9f55ac6a5b02441e1f8c19","Tue Apr 21 2020 16:21:00 GMT-0400 (Eastern Daylight Time)","false","2020-04-23T16:19:12.505Z","Sprint 4 Done","DB - Procedure Add New Users","","As a developer, Dave wants to add new users to the database using a procedure call. The procedure should create a new user, and then assign the user a role according to what role they are. Then the procedure needs to set the users default role to the role that was assigned, or they will not be granted any permissions. The inputs would be the user name, password, and role of the user. If the user does not have permissions to run the procedure, it will not run. Similarly if the user already exist the procedure will fail.


Acceptance Criteria:
- Create New User, if doesn't exist.
- Assign Role to new user.
- Set new users's default role.","G, MB","glenna29, Michael Burke","Difficulty: 13,Value: High","","https://trello.com/c/jWwJgHl9","https://trello.com/c/jWwJgHl9/130-db-procedure-add-new-users","39935.796875","5e31d8cddb572e685106c6b2","130","jWwJgHl9","false","","5e31d8cdaf988c41f2e83b1f,5e31d8cdaf988c41f2e83b25","","[object Object]","",""
"5e9f55966db9e27499e73ea6","Tue Apr 21 2020 16:20:38 GMT-0400 (Eastern Daylight Time)","false","2020-04-23T16:19:03.078Z","Sprint 4 Done","DB - Roles","","As a developer, Mike wants to add a new users in predefined roles representing their privilege levels in the database. The roles would be granted privileges with principle of least privilege. The three roles that could be given to users are, starting from gen_user which has only select and insert privileges. The admin user would have select, insert, update, and delete privileges. The dev_user would have full perms on the database schema, note no perms in any other database.

Acceptance Criteria: 
-Roles are granted privileges according to the Principle of Least Privilege.
- Roles allow new users to performs tasks according to their permissions.","G, MB","glenna29, Michael Burke","Difficulty: 3,Value: High","","https://trello.com/c/2fif6RHB","https://trello.com/c/2fif6RHB/129-db-roles","43007.78125","5e31d8cddb572e685106c6b2","129","2fif6RHB","false","","5e31d8cdaf988c41f2e83b1d,5e31d8cdaf988c41f2e83b25","","[object Object]","",""
"5e95e65b469fca8ba6a6c0b6","Tue Apr 14 2020 12:35:39 GMT-0400 (Eastern Daylight Time)","false","2020-04-20T20:44:46.761Z","Sprint 4 Done","Web Interface - Delete Mitigation","","When admin Madison is viewing a mitigation's' individual page, she finds that there is a mitigation that does not belong on the page.  On that page, there is a button she clicks to delete the mitigation, whereupon she is brought to a page that confirms that she wants to successfully delete the mitigation.  This page will have the information about the mitigation and will have the options of whehter or not she would like to delete it or not. When she confirms the deletion, the mitigation information is the successfully deleted from the database. 


Acceptance Criteria:
Delete mitigation button brings admin to page that they must confirm their decision. 
Successfully deletes the mitigation from the database. 
","KS","stansfiek0","Value: High,Difficulty: 8","","https://trello.com/c/EmXWqiGg","https://trello.com/c/EmXWqiGg/127-web-interface-delete-mitigation","49151.75","5e31d8cddb572e685106c6b2","127","EmXWqiGg","false","","5e31d8cdaf988c41f2e83b25,5e31d8cdaf988c41f2e83b20","","[object Object]","",""
"5e95e8728b690d8a939eb5c1","Tue Apr 14 2020 12:44:34 GMT-0400 (Eastern Daylight Time)","false","2020-04-16T19:40:31.909Z","Sprint 4 Done","Web Interface - Login before delete mitigation","","Admin Sam wants to delete a mitigation. However, only admins have the ability to delete mitigations, so before deleting the mitigation he must log in to his admin account. To log in, he must go to the login page and enter his credentials in order to successfully delete the mitigation that he wished to. 
Acceptance Criteria: 
-If the user is not logged in when they create 'delete mitigation', they are directed to the log in page. 
-A login page that allows the users to enter their credentials
-That login page successfully authenticating whether or not the user is in the system, thus allowing them to either create the mitigation or try to log in again. ","KS, TM","stansfiek0, Theresa Morris","Value: High,Difficulty: 3","","https://trello.com/c/wBNih2HY","https://trello.com/c/wBNih2HY/128-web-interface-login-before-delete-mitigation","98303.5","5e31d8cddb572e685106c6b2","128","wBNih2HY","false","","5e31d8cdaf988c41f2e83b25,5e31d8cdaf988c41f2e83b1d","","[object Object]","",""
"5e4318f8381e3b10369d0882","Tue Feb 11 2020 16:13:28 GMT-0500 (Eastern Standard Time)","false","2020-04-23T15:58:08.746Z","Sprint 4 Done","Web Interface - Display mitigations by Category","","Asher, a security consultant, is searching for all mitigations by a certain categorization, such as technical, physical, or administrative.  She clicks on a button on the main mitigation listing which filters the listing by categorization type

Acceptance Criteria -
When link is clicked from main mitigation listing, runs a search for all mitigations of the relevant type and displays them.","TM","Theresa Morris","Value: Medium,Difficulty: 2","","https://trello.com/c/BMmmXeaP","https://trello.com/c/BMmmXeaP/64-web-interface-display-mitigations-by-category","147455.25","5e31d8cddb572e685106c6b2","64","BMmmXeaP","false","","5e31dd80d4da4e1ea78d8f41,5e31d8cdaf988c41f2e83b26","","[object Object]","",""
"5e91ed123458932cd681980c","Sat Apr 11 2020 12:15:14 GMT-0400 (Eastern Daylight Time)","false","2020-04-12T03:08:29.320Z","Sprint 4 Done","Forking - Importing information from the database to populate text boxes.","","Drake, a user on the system, would like to fork an already existing mitigation. To do this, he will need to go to the 'fork a mitigation' page. When he is redirected to the page, the information in the text boxes will already be populated with information from the database, with the exact name in the name field, title in the title field, and so on.  
Acceptance Criteria: 
-All information in the text boxes will be pre-populated with information from the database.
-The information will correctly correspond to the exact mitigation that the user would like to fork. ","KS, TM","stansfiek0, Theresa Morris","Value: High,Difficulty: 5","","https://trello.com/c/Goblpplw","https://trello.com/c/Goblpplw/125-forking-importing-information-from-the-database-to-populate-text-boxes","196607","5e31d8cddb572e685106c6b2","125","Goblpplw","false","","5e31d8cdaf988c41f2e83b25,5e31d8cdaf988c41f2e83b1e","","[object Object]","",""
"5e42f8cd00dd491c544bba1c","Tue Feb 11 2020 13:56:13 GMT-0500 (Eastern Standard Time)","false","2020-04-14T17:30:56.360Z","Sprint 4 Done","Web Interface - Mitigation Page Display","","When Arina goes to a mitigation from a successful search, she is presented with a display that contains the Category of the mitigation, the steps to mitigate the breech, the operating system these steps pertain to, a link to all known forks of this mitigation, and buttons for editing the information.  Furthermore, this all can be viewed within the search results page, for the ease of checking multiple mitigations

Acceptance Criteria -
When a link is clicked to view a mitigation in more detail, it opens the page on the right hand side of the screen.
Fork button is there and works
Edit button is there and works","KS, TM","stansfiek0, Theresa Morris","Value: High,Difficulty: 3","","https://trello.com/c/io4CLvZB","https://trello.com/c/io4CLvZB/63-web-interface-mitigation-page-display","2666496","5e31d8cddb572e685106c6b2","63","io4CLvZB","false","","5e31d8cdaf988c41f2e83b25,5e31d8cdaf988c41f2e83b1d","","[object Object]","",""
"5e42d3d6603e5b7ab34e150e","Tue Feb 11 2020 11:18:30 GMT-0500 (Eastern Standard Time)","false","2020-04-11T16:18:40.186Z","Sprint 4 Done","Adding -  when logging the mitigation a spell checker and grammar program is making sure for any possible errors","","As a Junior Developer, Xinu frequently makes spelling and grammar mistakes when writing the description of the mitigation. Thus there should be a grammar/spellcheck for the description that is 90% correct in detecting errors.

Acceptance Criteria: 
- Grammar/Spellcheck for description","TM","Theresa Morris","Value: Low,Difficulty: 1","","https://trello.com/c/80dBa7IL","https://trello.com/c/80dBa7IL/52-adding-when-logging-the-mitigation-a-spell-checker-and-grammar-program-is-making-sure-for-any-possible-errors","2764800","5e31d8cddb572e685106c6b2","52","80dBa7IL","false","","5e31dda454c6f545022349e5,5e31ddd72f2cc5719eda9476","","[object Object]","",""
"5e434de455de7c01dbaf4a9b","Tue Feb 11 2020 19:59:16 GMT-0500 (Eastern Standard Time)","false","2020-04-15T21:04:59.948Z","Sprint 4 Done","Risk- Display all risks for mitigation","","Bruce wants to be able to see all of the risks for his desired mitigation. When he chooses his mitigation, and it is processed, his mitigations web page will be updated to show all of the risks that are forked off of the mitigation.

Acceptance Criteria:
- Specific web page for mitigation
- Updated page for each fork","KS","stansfiek0","Value: High,Difficulty: 5","","https://trello.com/c/8MEHbnZy","https://trello.com/c/8MEHbnZy/75-risk-display-all-risks-for-mitigation","2793472","5e31d8cddb572e685106c6b2","75","8MEHbnZy","false","","5e31d8cdaf988c41f2e83b25,5e31d8cdaf988c41f2e83b1e","","[object Object]","",""
"5e41c8294b41197468344a4b","Mon Feb 10 2020 16:16:25 GMT-0500 (Eastern Standard Time)","false","2020-04-14T16:41:44.928Z","Sprint 4 Done","Security - SQL Injection prevention","","As a security specialist, Larken is concerned about malicious actors using an SQL injection technique - thus compromising hte security and reliablity of the system.  However due to techniques to prevent such an injection that she has programmed into the system, it can be used without fear of security issue.

Acceptance Criteria - 
SQL injection at least in common forms does not work

","TM","Theresa Morris","Difficulty: 8,Value: High","","https://trello.com/c/TIkexGln","https://trello.com/c/TIkexGln/38-security-sql-injection-prevention","2822144","5e31d8cddb572e685106c6b2","38","TIkexGln","false","","5e31d8cdaf988c41f2e83b20,5e31d8cdaf988c41f2e83b25","","[object Object]","",""
"5e41c4258fadd38d09b8762c","Mon Feb 10 2020 15:59:17 GMT-0500 (Eastern Standard Time)","false","2020-04-14T15:30:21.925Z","Sprint 4 Done","Web Interface - Edit Mitigation","","When Aneira is viewing a mitigation's' individual page, she finds that some of the information is inaccurate, or poorly spelled, or more detail is required.  On that page, there is a button she clicks to edit the mitigation information, whereupon she is brought to a page very like the 'add new mitigation' page, with all the fields populated with the information currently in the mitigation.  When she saves the edits, the mitigation information is updated, with the date and time of the last edit.


Acceptance Criteria:
Edit mitigation button brings user to page like add new mitigation page, that is autopopulated with the information in the current mitigation
Stores date and time of the last edit to the mitigation.
","KS, TM","stansfiek0, Theresa Morris","Value: Medium,Difficulty: 5","","https://trello.com/c/5HjQtbAA","https://trello.com/c/5HjQtbAA/21-web-interface-edit-mitigation","2879488","5e31d8cddb572e685106c6b2","21","5HjQtbAA","false","","5e31dd80d4da4e1ea78d8f41,5e31d8cdaf988c41f2e83b1e","","[object Object]","",""
"5e41c65b3f414a4b8d0f7be2","Mon Feb 10 2020 16:08:43 GMT-0500 (Eastern Standard Time)","false","2020-04-14T18:15:22.712Z","Sprint 4 Done","Web Interface - Mitigation page lists all forks","","Adrianna, a security professional, has just looked up a security breach.  When she clicks to view a particular mitigation, she finds she needs to see if there are any other mitigations related to the one she is currently viewing, that were forked off of it.  To do this, she clicks on a button near the top of the mitigation to display all known forks. 

Acceptance Criteria-
'Forks' button leads to a list of all known forks of a mitigation
Forks are dynamically linked to their originating mitigation","TM","Theresa Morris","Value: High,Difficulty: 5","","https://trello.com/c/cuQE4rcS","https://trello.com/c/cuQE4rcS/33-web-interface-mitigation-page-lists-all-forks","2936832","5e31d8cddb572e685106c6b2","33","cuQE4rcS","false","","5e31d8cdaf988c41f2e83b25,5e31d8cdaf988c41f2e83b1e","","[object Object]","",""
"5e91ed072a8ca778a860d417","Sat Apr 11 2020 12:15:03 GMT-0400 (Eastern Daylight Time)","false","2020-04-16T19:08:26.716Z","Sprint 4 Done","Editing - Importing information from the database to populate text boxes.","","Jordan, an admin on the system, would like to edit an already existing mitigation. To do this, he will need to go to the 'edit a mitigation' page. When he is redirected to the page, the information in the text boxes will already be populated with information from the database, with the exact name in the name field, title in the title field, and so on.  
Acceptance Criteria: 
-All information in the text boxes will be pre-populated with information from the database.
-The information will correctly correspond to the exact mitigation that the user would like to edit. ","KS, TM","stansfiek0, Theresa Morris","Value: High,Difficulty: 5","","https://trello.com/c/9uMJFgTS","https://trello.com/c/9uMJFgTS/124-editing-importing-information-from-the-database-to-populate-text-boxes","2965504","5e31d8cddb572e685106c6b2","124","9uMJFgTS","false","","5e31d8cdaf988c41f2e83b25,5e31d8cdaf988c41f2e83b1e","","[object Object]","",""
"5e42d9e597e12285e58ce2bc","Tue Feb 11 2020 11:44:21 GMT-0500 (Eastern Standard Time)","false","2020-04-11T16:18:42.313Z","Sprint 4 Done","Adding - When writing the mitigation spell check and grammar help the user fix any mistakes they make.","","As a Junior Developer, Oprah frequently make typos and spelling mistakes when writing his description. Due to this the description should have a grammar/spellchecker with 90% correctness to help aid Oprah when writing the description.

Acceptance Criteria:
- Grammar/Spellchecker for the description of the steps in the mitigation.
- Should have 90% correctness for finding mistakes.","TM","Theresa Morris","Value: Low,Difficulty: 1","","https://trello.com/c/zDPXmy3a","https://trello.com/c/zDPXmy3a/61-adding-when-writing-the-mitigation-spell-check-and-grammar-help-the-user-fix-any-mistakes-they-make","2994176","5e31d8cddb572e685106c6b2","61","zDPXmy3a","false","","5e31dda454c6f545022349e5,5e31ddd72f2cc5719eda9476","","[object Object]","",""
"5e41c8628a97100faa5706bb","Mon Feb 10 2020 16:17:22 GMT-0500 (Eastern Standard Time)","false","2020-04-14T17:26:54.446Z","Sprint 4 Done","Web Interface - Discrete Link for each mitigation page","","When a new mitigation is created, Olberic is brought to a new page, containing all of the information related to this mitigation, held at a unique link, for ease of sharing with security coworkers.  This link should be automatically generated every time.

Acceptance Critera:
Each mitigation has an incremented identifying counter, used for discrete links that do not duplicate each other.","TM","Theresa Morris","Value: Medium,Difficulty: 5","","https://trello.com/c/mzn6JTIr","https://trello.com/c/mzn6JTIr/39-web-interface-discrete-link-for-each-mitigation-page","3026944","5e31d8cddb572e685106c6b2","39","mzn6JTIr","false","","5e31dd80d4da4e1ea78d8f41,5e31d8cdaf988c41f2e83b1e","","[object Object]","",""
"5e41ca5dd6b3d24b69e427cb","Mon Feb 10 2020 16:25:49 GMT-0500 (Eastern Standard Time)","false","2020-05-06T16:01:17.727Z","Sprint 5 Done","Web Interface - Browser Compatability","","No matter what browser Ilana uses, be it Safari on a mac, Edge, Opera, Firefox, or Chrome, she notes that the interface responds with no more than one to two errors due to browser incompatibilities, as anything that is incompatible between browsers has been worked around.

Acceptance Criteria - 
Page does not become unreadable due to browser incompatibilities
Page maintains essentially all functionality across all common browsers","TM, KS, AT","Theresa Morris, stansfiek0, Anthony Tesoriero","Value: Low,Difficulty: 3","","https://trello.com/c/4hTeMmCN","https://trello.com/c/4hTeMmCN/45-web-interface-browser-compatability","1742848","5e31d8cddb572e685106c6b2","45","4hTeMmCN","true","","5e31dda454c6f545022349e5,5e31d8cdaf988c41f2e83b1d","","[object Object]","",""
"5ea73b7824fb1b7ce3d93bf2","Mon Apr 27 2020 16:07:20 GMT-0400 (Eastern Daylight Time)","false","2020-05-04T20:24:56.182Z","Sprint 5 Done","Web Interface - Page Layout","","When admin Adam is editing, forking, or editing a mitigation, he does not want to scroll down the page in order to complete his task. Instead, the contents on all three of those pages should be moved in a way where the users do not need to scroll. To do this, half of the information on the page should be moved onto the right hand side of the page in a neat manner. 
Acceptance Criteria: 
-The information should be displayed in a way where users do not need to scroll to create/edit/fork a mitigation. 
-First name, last name, and title text boxes should be on the left side.
-Operating system information, description, and type/category should be displayed on the right side. ","KS, AT","stansfiek0, Anthony Tesoriero","Value: High,Difficulty: 3","","https://trello.com/c/K7wnJYvc","https://trello.com/c/K7wnJYvc/142-web-interface-page-layout","3485696","5e31d8cddb572e685106c6b2","142","K7wnJYvc","true","","5e31d8cdaf988c41f2e83b25,5e31d8cdaf988c41f2e83b1d","","[object Object]","",""
"5ea1f738ec01972aff7647a9","Thu Apr 23 2020 16:14:48 GMT-0400 (Eastern Daylight Time)","false","2020-04-27T20:45:10.139Z","Sprint 5 Done","Web interface - Filter By System","","When John looks at the search results page, and sees many mitigations, he realizes he's really only looking for ones for one particular operating system.  He clicks a dropdown menu at the top of the results screen that will filter the results to only the ones for that operating system.

Acceptance Criteria - 
A dropdown menu is created based on the already returned search results
picking an entry on this menu filters the existing results to only show ones for that operating system.","TM","Theresa Morris","Value: High,Difficulty: 2","","https://trello.com/c/qUw66GNT","https://trello.com/c/qUw66GNT/137-web-interface-filter-by-system","3616768","5e31d8cddb572e685106c6b2","137","qUw66GNT","false","","5e31d8cdaf988c41f2e83b25,5e31d8cdaf988c41f2e83b26","","[object Object]","",""
"5e41c2b6931cda0482298b2a","Mon Feb 10 2020 15:53:10 GMT-0500 (Eastern Standard Time)","false","2020-05-06T15:58:00.238Z","Sprint 5 Done","Web Interface - Responsive Layout (mobile vs pc)","","Iggy has been working on the field with an ongoing security situation.  The mitigation he must use has several steps.  Although he looked it up on his desktop computer, he has need of being able to smoothly and easily look up the data on his secure mobile device, so it can be conveniently used in the field.  The web page maintains all of the information he needs, but optimized for a mobile display.

Acceptance Criteria: 
Page dynamically alters its layout based on the screen size of the target device
","KS, TM","stansfiek0, Theresa Morris","Value: Low,Difficulty: 8","","https://trello.com/c/tAem7X2A","https://trello.com/c/tAem7X2A/12-web-interface-responsive-layout-mobile-vs-pc","3649536","5e31d8cddb572e685106c6b2","12","tAem7X2A","false","","5e31dda454c6f545022349e5,5e31d8cdaf988c41f2e83b20","","[object Object]","",""
